"HCPCS CODE","MODIFIER","SHORT DESCRIPTION","PROC STAT","MAC LOCALITY","NON-FACILITY PRICE","FACILITY PRICE","NON-FACILITY LIMITING CHARGE","FACILITY LIMITING CHARGE","CONV FACT","GPCI WORK","GPCI PE","GPCI MP","PROC STAT","PCTC","NOT USED FOR MEDICARE","WORK RVU","NA FLAG FOR NON-FAC PE RVU","NON-FACILITY PE RVU","NA FLAG FOR TRANS NON-FAC PE RVU","TRANSITIONED NON-FAC PE RVU","NA FLG FOR FULLY IMP NON-FAC PE RVU","FULLY IMPLEMENTED NON-FAC PE RVU","NA FLAG FOR TRANS FACILITY PE RVU","NA FLAG FOR FACILITY PE RVU","FACILITY PE RVU","TRANSITIONED FACILITY PE RVU","NA FLAG FOR FULLY IMP FAC PE RVU","FULLY IMPLEMENTED FACILITY PE RVU","MP RVU","NON-FACILITY TOTAL","TRANSITIONED NON-FAC TOTAL","FACILITY TOTAL","TRANSITIONED FACILITY TOTAL","FULLY IMPLEMENTED NON-FAC TOTAL","FULLY IMPLEMENTED FACILITY TOTAL","PCTC","GLOBAL","PRE OP","INTRA OP","POST OP","MULT SURG","BILT SURG","ASST SURG","CO SURG","TEAM SURG","PHYS SUPV","ENDOBASE","CONV FACT","NOT USED FOR MEDICARE","DIAG IMAGING FAMILY IND","OPPS NON-FACILITY PAYMENT AMOUNT<sup>1</sup>","OPPS FACILITY PAYMENT AMOUNT<sup>1</sup>","NON-FAC PE USED FOR OPPS PMT AMT","FACILITY PE USED FOR OPPS PMT AMT","MALPRACTICE USED FOR OPPS PMT AMT",
"47700","","Exploration of bile ducts     ","A","1328299","$1,021.15","$1,021.15","NA","$1,115.61","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$593.99","$593.99","","","",
"47701","","Bile duct revision            ","A","1328299","$1,682.88","$1,682.88","NA","$1,838.54","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,034.27","$1,034.27","","","",
"47711","","Excision of bile duct tumor   ","A","1328299","$1,510.93","$1,510.93","NA","$1,650.69","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$932.39","$932.39","","","",
"47712","","Excision of bile duct tumor   ","A","1328299","$1,939.94","$1,939.94","NA","$2,119.39","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,213.91","$1,213.91","","","",
"47715","","Excision of bile duct cyst    ","A","1328299","$1,290.99","$1,290.99","NA","$1,410.40","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$775.79","$775.79","","","",
"47720","","Fuse gallbladder & bowel      ","A","1328299","$1,119.95","$1,119.95","NA","$1,223.54","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$660.23","$660.23","","","",
"47721","","Fuse upper gi structures      ","A","1328299","$1,314.31","$1,314.31","NA","$1,435.88","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$791.63","$791.63","","","",
"47740","","Fuse gallbladder & bowel      ","A","1328299","$1,273.99","$1,273.99","NA","$1,391.83","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$764.27","$764.27","","","",
"47741","","Fuse gallbladder & bowel      ","A","1328299","$1,432.73","$1,432.73","NA","$1,565.26","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$871.55","$871.55","","","",
"47760","","Fuse bile ducts and bowel     ","A","1328299","$2,190.23","$2,190.23","NA","$2,392.82","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,379.50","$1,379.50","","","",
"47765","","Fuse liver ducts & bowel      ","A","1328299","$2,947.35","$2,947.35","NA","$3,219.98","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,878.82","$1,878.82","","","",
"47780","","Fuse bile ducts and bowel     ","A","1328299","$2,401.68","$2,401.68","NA","$2,623.84","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,523.50","$1,523.50","","","",
"47785","","Fuse bile ducts and bowel     ","A","1328299","$3,140.53","$3,140.53","NA","$3,431.03","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$2,022.82","$2,022.82","","","",
"47800","","Reconstruction of bile ducts  ","A","1328299","$1,533.01","$1,533.01","NA","$1,674.81","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$942.11","$942.11","","","",
"47801","","Placement bile duct support   ","A","1328299","$1,036.66","$1,036.66","NA","$1,132.55","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$633.59","$633.59","","","",
"47802","","Fuse liver duct & intestine   ","A","1328299","$1,481.31","$1,481.31","NA","$1,618.33","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$897.47","$897.47","","","",
"47900","","Suture bile duct injury       ","A","1328299","$1,332.95","$1,332.95","NA","$1,456.25","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$807.83","$807.83","","","",
"48000","","Drainage of abdomen           ","A","1328299","$1,830.89","$1,830.89","NA","$2,000.25","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,150.19","$1,150.19","","","",
"48001","","Placement of drain pancreas   ","A","1328299","$2,239.78","$2,239.78","NA","$2,446.96","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,428.82","$1,428.82","","","",
"48020","","Removal of pancreatic stone   ","A","1328299","$1,142.59","$1,142.59","NA","$1,248.28","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$687.23","$687.23","","","",
"48100","","Biopsy of pancreas open       ","A","1328299","$861.76","$861.76","NA","$941.47","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$520.55","$520.55","","","",
"48102","","Needle biopsy pancreas        ","A","1328299","$521.34","$241.59","$569.57","$263.94","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$169.20","$169.20","","","",
"48105","","Resect/debride pancreas       ","A","1328299","$2,763.92","$2,763.92","NA","$3,019.58","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,773.34","$1,773.34","","","",
"48120","","Removal of pancreas lesion    ","A","1328299","$1,071.80","$1,071.80","NA","$1,170.94","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$662.75","$662.75","","","",
"48140","","Partial removal of pancreas   ","A","1328299","$1,517.08","$1,517.08","NA","$1,657.41","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$947.51","$947.51","","","",
"48145","","Partial removal of pancreas   ","A","1328299","$1,584.56","$1,584.56","NA","$1,731.13","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$986.03","$986.03","","","",
"48146","","Pancreatectomy                ","A","1328299","$1,824.00","$1,824.00","NA","$1,992.72","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,101.59","$1,101.59","","","",
"48148","","Removal of pancreatic duct    ","A","1328299","$1,212.19","$1,212.19","NA","$1,324.32","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$734.03","$734.03","","","",
"48150","","Partial removal of pancreas   ","A","1328299","$3,016.79","$3,016.79","NA","$3,295.84","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,902.22","$1,902.22","","","",
"48152","","Pancreatectomy                ","A","1328299","$2,799.95","$2,799.95","NA","$3,058.95","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,751.38","$1,751.38","","","",
"48153","","Pancreatectomy                ","A","1328299","$3,003.57","$3,003.57","NA","$3,281.40","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,900.42","$1,900.42","","","",
"48154","","Pancreatectomy                ","A","1328299","$2,811.82","$2,811.82","NA","$3,071.92","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,759.66","$1,759.66","","","",
"48155","","Removal of pancreas           ","A","1328299","$1,763.60","$1,763.60","NA","$1,926.74","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,060.19","$1,060.19","","","",
"48400","","Injection intraop add-on      ","A","1328299","$104.42","$104.42","NA","$114.08","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$70.20","$70.20","","","",
"48500","","Surgery of pancreatic cyst    ","A","1328299","$1,117.40","$1,117.40","NA","$1,220.76","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$653.75","$653.75","","","",
"48510","","Drain pancreatic pseudocyst   ","A","1328299","$1,065.71","$1,065.71","NA","$1,164.29","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$618.83","$618.83","","","",
"48520","","Fuse pancreas cyst and bowel  ","A","1328299","$1,060.77","$1,060.77","NA","$1,158.89","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$653.39","$653.39","","","",
"48540","","Fuse pancreas cyst and bowel  ","A","1328299","$1,271.94","$1,271.94","NA","$1,389.60","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$789.83","$789.83","","","",
"48545","","Pancreatorrhaphy              ","A","1328299","$1,305.98","$1,305.98","NA","$1,426.79","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$800.27","$800.27","","","",
"48547","","Duodenal exclusion            ","A","1328299","$1,740.11","$1,740.11","NA","$1,901.07","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,093.67","$1,093.67","","","",
"48548","","Fuse pancreas and bowel       ","A","1328299","$1,612.62","$1,612.62","NA","$1,761.79","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,011.23","$1,011.23","","","",
"48552","","Prep donor pancreas/venous    ","A","1328299","$229.19","$229.19","NA","$250.39","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$154.80","$154.80","","","",
"48554","","Transpl allograft pancreas    ","R","1328299","$2,478.39","$2,478.39","NA","$2,707.64","35.9996","","","","R","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,360.78","$1,360.78","","","",
"48556","","Removal allograft pancreas    ","A","1328299","$1,237.54","$1,237.54","NA","$1,352.02","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$700.91","$700.91","","","",
"49000","","Exploration of abdomen        ","A","1328299","$748.54","$748.54","NA","$817.78","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$451.43","$451.43","","","",
"49002","","Reopening of abdomen          ","A","1328299","$1,016.35","$1,016.35","NA","$1,110.36","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$634.67","$634.67","","","",
"49010","","Exploration behind abdomen    ","A","1328299","$907.78","$907.78","NA","$991.75","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$578.15","$578.15","","","",
"49020","","Drainage abdom abscess open   ","A","1328299","$1,546.30","$1,546.30","NA","$1,689.33","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$960.11","$960.11","","","",
"49040","","Drain open abdom abscess      ","A","1328299","$971.72","$971.72","NA","$1,061.60","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$594.71","$594.71","","","",
"49060","","Drain open retroperi abscess  ","A","1328299","$1,070.08","$1,070.08","NA","$1,169.07","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$667.07","$667.07","","","",
"49062","","Drain to peritoneal cavity    ","A","1328299","$725.87","$725.87","NA","$793.01","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$439.92","$439.92","","","",
"49082","","Abd paracentesis              ","A","1328299","$190.34","$73.37","$207.94","$80.16","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$44.64","$44.64","","","",
"49083","","Abd paracentesis w/imaging    ","A","1328299","$288.58","$108.34","$315.27","$118.37","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$72.00","$72.00","","","",
"49084","","Peritoneal lavage             ","A","1328299","$105.71","$105.71","NA","$115.48","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$72.00","$72.00","","","",
"49180","","Biopsy abdominal mass         ","A","1328299","$160.57","$85.67","$175.42","$93.59","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$62.28","$62.28","","","",
"49185","","Sclerotx fluid collection     ","A","1328299","$922.20","$120.56","$1,007.50","$131.71","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$84.60","$84.60","","","",
"49203","","Exc abd tum 5 cm or less      ","A","1328299","$1,166.89","$1,166.89","NA","$1,274.83","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$724.67","$724.67","","","",
"49204","","Exc abd tum over 5 cm         ","A","1328299","$1,493.12","$1,493.12","NA","$1,631.23","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$940.67","$940.67","","","",
"49205","","Exc abd tum over 10 cm        ","A","1328299","$1,712.36","$1,712.36","NA","$1,870.75","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,084.67","$1,084.67","","","",
"49215","","Excise sacral spine tumor     ","A","1328299","$2,168.31","$2,168.31","NA","$2,368.88","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,361.14","$1,361.14","","","",
"49220","","Multiple surgery abdomen      ","A","1328299","$941.89","$941.89","NA","$1,029.02","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$568.43","$568.43","","","",
"49250","","Excision of umbilicus         ","A","1328299","$570.73","$570.73","NA","$623.52","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$324.36","$324.36","","","",
"49255","","Removal of omentum            ","A","1328299","$771.27","$771.27","NA","$842.62","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$452.15","$452.15","","","",
"49320","","Diag laparo separate proc     ","A","1328299","$318.34","$318.34","NA","$347.78","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$185.04","$185.04","","","",
"49321","","Laparoscopy biopsy            ","A","1328299","$336.41","$336.41","NA","$367.52","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$195.84","$195.84","","","",
"49322","","Laparoscopy aspiration        ","A","1328299","$361.33","$361.33","NA","$394.75","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$216.36","$216.36","","","",
"49323","","Laparo drain lymphocele       ","A","1328299","$622.34","$622.34","NA","$679.91","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$368.28","$368.28","","","",
"49324","","Lap insert tunnel ip cath     ","A","1328299","$377.85","$377.85","NA","$412.80","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$227.52","$227.52","","","",
"49325","","Lap revision perm ip cath     ","A","1328299","$401.75","$401.75","NA","$438.91","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$245.52","$245.52","","","",
"49326","","Lap w/omentopexy add-on       ","A","1328299","$183.23","$183.23","NA","$200.18","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$126.00","$126.00","","","",
"49327","","Lap ins device for rt         ","A","1328299","$126.62","$126.62","NA","$138.33","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$85.68","$85.68","","","",
"49400","","Air injection into abdomen    ","A","1328299","$132.24","$92.57","$144.47","$101.13","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$67.68","$67.68","","","",
"49402","","Remove foreign body adbomen   ","A","1328299","$832.15","$832.15","NA","$909.12","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$507.23","$507.23","","","",
"49405","","Image cath fluid colxn visc   ","A","1328299","$788.08","$198.48","$860.98","$216.84","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$144.00","$144.00","","","",
"49406","","Image cath fluid peri/retro   ","A","1328299","$787.74","$198.48","$860.60","$216.84","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$144.00","$144.00","","","",
"49407","","Image cath fluid trns/vgnl    ","A","1328299","$636.94","$210.13","$695.86","$229.57","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$153.00","$153.00","","","",
"49411","","Ins mark abd/pel for rt perq  ","A","1328299","$472.15","$184.88","$515.83","$201.98","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$128.52","$128.52","","","",
"49412","","Ins device for rt guide open  ","A","1328299","$80.18","$80.18","NA","$87.59","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$54.00","$54.00","","","",
"49418","","Insert tun ip cath perc       ","A","1328299","$1,326.01","$203.92","$1,448.67","$222.78","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$142.56","$142.56","","","",
"49419","","Insert tun ip cath w/port     ","A","1328299","$433.68","$433.68","NA","$473.79","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$254.88","$254.88","","","",
"49421","","Ins tun ip cath for dial opn  ","A","1328299","$222.99","$222.99","NA","$243.62","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$151.56","$151.56","","","",
"49422","","Remove tunneled ip cath       ","A","1328299","$369.28","$369.28","NA","$403.44","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$226.44","$226.44","","","",
"49423","","Exchange drainage catheter    ","A","1328299","$532.43","$71.76","$581.68","$78.40","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$52.56","$52.56","","","",
"49424","","Assess cyst contrast inject   ","A","1328299","$142.40","$38.09","$155.57","$41.62","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$27.36","$27.36","","","",
"49425","","Insert abdomen-venous drain   ","A","1328299","$701.90","$701.90","NA","$766.82","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$439.92","$439.92","","","",
"49426","","Revise abdomen-venous shunt   ","A","1328299","$598.14","$598.14","NA","$653.46","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$374.76","$374.76","","","",
"49427","","Injection abdominal shunt     ","A","1328299","$45.43","$45.43","NA","$49.63","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$32.04","$32.04","","","",
"49428","","Ligation of shunt             ","A","1328299","$419.12","$419.12","NA","$457.88","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$247.32","$247.32","","","",
"49429","","Removal of shunt              ","A","1328299","$445.37","$445.37","NA","$486.57","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$267.84","$267.84","","","",
"49435","","Insert subq exten to ip cath  ","A","1328299","$115.61","$115.61","NA","$126.30","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$81.00","$81.00","","","",
"49436","","Embedded ip cath exit-site    ","A","1328299","$180.71","$180.71","NA","$197.43","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$97.92","$97.92","","","",
"49440","","Place gastrostomy tube perc   ","A","1328299","$942.28","$206.99","$1,029.44","$226.13","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$141.48","$141.48","","","",
"49441","","Place duod/jej tube perc      ","A","1328299","$1,065.18","$240.97","$1,163.71","$263.26","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$162.72","$162.72","","","",
"49442","","Place cecostomy tube perc     ","A","1328299","$886.72","$209.23","$968.74","$228.58","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$135.00","$135.00","","","",
"49446","","Change g-tube to g-j perc     ","A","1328299","$907.32","$149.46","$991.25","$163.28","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$110.16","$110.16","","","",
"49450","","Replace g/c tube perc         ","A","1328299","$648.53","$66.79","$708.52","$72.97","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$48.96","$48.96","","","",
"49451","","Replace duod/jej tube perc    ","A","1328299","$708.26","$90.61","$773.77","$99.00","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$66.24","$66.24","","","",
"49452","","Replace g-j tube perc         ","A","1328299","$876.99","$139.65","$958.12","$152.57","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$102.96","$102.96","","","",
"49460","","Fix g/colon tube w/device     ","A","1328299","$717.96","$47.99","$784.37","$52.43","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$34.56","$34.56","","","",
"49465","","Fluoro exam of g/colon tube   ","A","1328299","$159.85","$30.91","$174.63","$33.77","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$22.32","$22.32","","","",
"49491","","Rpr hern preemie reduc        ","A","1328299","$769.31","$769.31","NA","$840.47","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$451.07","$451.07","","","",
"49492","","Rpr ing hern premie blocked   ","A","1328299","$927.35","$927.35","NA","$1,013.13","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$555.47","$555.47","","","",
"49495","","Rpr ing hernia baby reduc     ","A","1328299","$397.73","$397.73","NA","$434.51","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$223.20","$223.20","","","",
"49496","","Rpr ing hernia baby blocked   ","A","1328299","$595.67","$595.67","NA","$650.77","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$339.12","$339.12","","","",
"49500","","Rpr ing hernia init reduce    ","A","1328299","$399.68","$399.68","NA","$436.65","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$210.24","$210.24","","","",
"49501","","Rpr ing hernia init blocked   ","A","1328299","$586.93","$586.93","NA","$641.22","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$336.96","$336.96","","","",
"49505","","Prp i/hern init reduc >5 yr   ","A","1328299","$504.83","$504.83","NA","$551.53","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$286.56","$286.56","","","",
"49507","","Prp i/hern init block >5 yr   ","A","1328299","$568.48","$568.48","NA","$621.07","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$327.24","$327.24","","","",
"49520","","Rerepair ing hernia reduce    ","A","1328299","$612.69","$612.69","NA","$669.36","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$359.64","$359.64","","","",
"49521","","Rerepair ing hernia blocked   ","A","1328299","$694.82","$694.82","NA","$759.09","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$413.28","$413.28","","","",
"49525","","Repair ing hernia sliding     ","A","1328299","$555.41","$555.41","NA","$606.78","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$321.48","$321.48","","","",
"49540","","Repair lumbar hernia          ","A","1328299","$651.79","$651.79","NA","$712.09","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$386.64","$386.64","","","",
"49550","","Rpr rem hernia init reduce    ","A","1328299","$558.30","$558.30","NA","$609.94","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$323.64","$323.64","","","",
"49553","","Rpr fem hernia init blocked   ","A","1328299","$612.56","$612.56","NA","$669.23","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$357.12","$357.12","","","",
