"HCPCS CODE","MODIFIER","SHORT DESCRIPTION","PROC STAT","MAC LOCALITY","NON-FACILITY PRICE","FACILITY PRICE","NON-FACILITY LIMITING CHARGE","FACILITY LIMITING CHARGE","CONV FACT","GPCI WORK","GPCI PE","GPCI MP","PROC STAT","PCTC","NOT USED FOR MEDICARE","WORK RVU","NA FLAG FOR NON-FAC PE RVU","NON-FACILITY PE RVU","NA FLAG FOR TRANS NON-FAC PE RVU","TRANSITIONED NON-FAC PE RVU","NA FLG FOR FULLY IMP NON-FAC PE RVU","FULLY IMPLEMENTED NON-FAC PE RVU","NA FLAG FOR TRANS FACILITY PE RVU","NA FLAG FOR FACILITY PE RVU","FACILITY PE RVU","TRANSITIONED FACILITY PE RVU","NA FLAG FOR FULLY IMP FAC PE RVU","FULLY IMPLEMENTED FACILITY PE RVU","MP RVU","NON-FACILITY TOTAL","TRANSITIONED NON-FAC TOTAL","FACILITY TOTAL","TRANSITIONED FACILITY TOTAL","FULLY IMPLEMENTED NON-FAC TOTAL","FULLY IMPLEMENTED FACILITY TOTAL","PCTC","GLOBAL","PRE OP","INTRA OP","POST OP","MULT SURG","BILT SURG","ASST SURG","CO SURG","TEAM SURG","PHYS SUPV","ENDOBASE","CONV FACT","NOT USED FOR MEDICARE","DIAG IMAGING FAMILY IND","OPPS NON-FACILITY PAYMENT AMOUNT<sup>1</sup>","OPPS FACILITY PAYMENT AMOUNT<sup>1</sup>","NON-FAC PE USED FOR OPPS PMT AMT","FACILITY PE USED FOR OPPS PMT AMT","MALPRACTICE USED FOR OPPS PMT AMT",
"49423","","Exchange drainage catheter    ","A","0810200","$515.85","$70.21","$563.57","$76.71","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$52.56","$52.56","","","",
"49424","","Assess cyst contrast inject   ","A","0810200","$138.15","$37.25","$150.93","$40.69","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$27.36","$27.36","","","",
"49425","","Insert abdomen-venous drain   ","A","0810200","$678.20","$678.20","NA","$740.94","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$439.92","$439.92","","","",
"49426","","Revise abdomen-venous shunt   ","A","0810200","$575.35","$575.35","NA","$628.57","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$374.76","$374.76","","","",
"49427","","Injection abdominal shunt     ","A","0810200","$44.07","$44.07","NA","$48.15","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$32.04","$32.04","","","",
"49428","","Ligation of shunt             ","A","0810200","$401.83","$401.83","NA","$439.00","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$247.32","$247.32","","","",
"49429","","Removal of shunt              ","A","0810200","$426.91","$426.91","NA","$466.40","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$267.84","$267.84","","","",
"49435","","Insert subq exten to ip cath  ","A","0810200","$110.73","$110.73","NA","$120.97","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$81.00","$81.00","","","",
"49436","","Embedded ip cath exit-site    ","A","0810200","$173.48","$173.48","NA","$189.53","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$97.92","$97.92","","","",
"49440","","Place gastrostomy tube perc   ","A","0810200","$913.60","$202.30","$998.11","$221.01","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$141.48","$141.48","","","",
"49441","","Place duod/jej tube perc      ","A","0810200","$1,031.91","$234.60","$1,127.37","$256.30","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$162.72","$162.72","","","",
"49442","","Place cecostomy tube perc     ","A","0810200","$859.93","$204.54","$939.47","$223.46","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$135.00","$135.00","","","",
"49446","","Change g-tube to g-j perc     ","A","0810200","$879.40","$146.26","$960.74","$159.79","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$110.16","$110.16","","","",
"49450","","Replace g/c tube perc         ","A","0810200","$628.04","$65.29","$686.14","$71.33","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$48.96","$48.96","","","",
"49451","","Replace duod/jej tube perc    ","A","0810200","$686.04","$88.55","$749.49","$96.74","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$66.24","$66.24","","","",
"49452","","Replace g-j tube perc         ","A","0810200","$849.90","$136.61","$928.51","$149.25","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$102.96","$102.96","","","",
"49460","","Fix g/colon tube w/device     ","A","0810200","$694.95","$46.84","$759.23","$51.17","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$34.56","$34.56","","","",
"49465","","Fluoro exam of g/colon tube   ","A","0810200","$155.01","$30.28","$169.34","$33.08","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$22.32","$22.32","","","",
"49491","","Rpr hern preemie reduc        ","A","0810200","$737.62","$737.62","NA","$805.85","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$451.07","$451.07","","","",
"49492","","Rpr ing hern premie blocked   ","A","0810200","$888.96","$888.96","NA","$971.19","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$555.47","$555.47","","","",
"49495","","Rpr ing hernia baby reduc     ","A","0810200","$381.49","$381.49","NA","$416.77","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$223.20","$223.20","","","",
"49496","","Rpr ing hernia baby blocked   ","A","0810200","$571.24","$571.24","NA","$624.08","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$339.12","$339.12","","","",
"49500","","Rpr ing hernia init reduce    ","A","0810200","$383.45","$383.45","NA","$418.92","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$210.24","$210.24","","","",
"49501","","Rpr ing hernia init blocked   ","A","0810200","$562.85","$562.85","NA","$614.91","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$336.96","$336.96","","","",
"49505","","Prp i/hern init reduc >5 yr   ","A","0810200","$484.69","$484.69","NA","$529.52","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$286.56","$286.56","","","",
"49507","","Prp i/hern init block >5 yr   ","A","0810200","$545.54","$545.54","NA","$596.00","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$327.24","$327.24","","","",
"49520","","Rerepair ing hernia reduce    ","A","0810200","$587.94","$587.94","NA","$642.33","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$359.64","$359.64","","","",
"49521","","Rerepair ing hernia blocked   ","A","0810200","$666.73","$666.73","NA","$728.41","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$413.28","$413.28","","","",
"49525","","Repair ing hernia sliding     ","A","0810200","$533.20","$533.20","NA","$582.52","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$321.48","$321.48","","","",
"49540","","Repair lumbar hernia          ","A","0810200","$625.59","$625.59","NA","$683.46","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$386.64","$386.64","","","",
"49550","","Rpr rem hernia init reduce    ","A","0810200","$535.71","$535.71","NA","$585.26","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$323.64","$323.64","","","",
"49553","","Rpr fem hernia init blocked   ","A","0810200","$587.74","$587.74","NA","$642.10","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$357.12","$357.12","","","",
"49555","","Rerepair fem hernia reduce    ","A","0810200","$557.93","$557.93","NA","$609.54","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$338.04","$338.04","","","",
"49557","","Rerepair fem hernia blocked   ","A","0810200","$673.12","$673.12","NA","$735.38","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$418.32","$418.32","","","",
"49560","","Rpr ventral hern init reduc   ","A","0810200","$687.17","$687.17","NA","$750.73","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$429.12","$429.12","","","",
"49561","","Rpr ventral hern init block   ","A","0810200","$865.26","$865.26","NA","$945.30","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$553.67","$553.67","","","",
"49565","","Rerepair ventrl hern reduce   ","A","0810200","$715.71","$715.71","NA","$781.91","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$445.32","$445.32","","","",
"49566","","Rerepair ventrl hern block    ","A","0810200","$873.25","$873.25","NA","$954.03","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$559.07","$559.07","","","",
"49568","","Hernia repair w/mesh          ","A","0810200","$248.99","$248.99","NA","$272.02","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$175.68","$175.68","","","",
"49570","","Rpr epigastric hern reduce    ","A","0810200","$389.16","$389.16","NA","$425.16","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$217.80","$217.80","","","",
"49572","","Rpr epigastric hern blocked   ","A","0810200","$479.99","$479.99","NA","$524.39","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$283.32","$283.32","","","",
"49580","","Rpr umbil hern reduc < 5 yr   ","A","0810200","$309.97","$309.97","NA","$338.65","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$160.92","$160.92","","","",
"49582","","Rpr umbil hern block < 5 yr   ","A","0810200","$448.87","$448.87","NA","$490.39","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$256.68","$256.68","","","",
"49585","","Rpr umbil hern reduc > 5 yr   ","A","0810200","$414.93","$414.93","NA","$453.31","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$237.24","$237.24","","","",
"49587","","Rpr umbil hern block > 5 yr   ","A","0810200","$442.94","$442.94","NA","$483.92","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$254.88","$254.88","","","",
"49590","","Repair spigelian hernia       ","A","0810200","$532.72","$532.72","NA","$582.00","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$320.40","$320.40","","","",
"49600","","Repair umbilical lesion       ","A","0810200","$678.89","$678.89","NA","$741.69","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$415.80","$415.80","","","",
"49605","","Repair umbilical lesion       ","A","0810200","$4,577.07","$4,577.07","NA","$5,000.45","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$3,135.21","$3,135.21","","","",
"49606","","Repair umbilical lesion       ","A","0810200","$1,052.04","$1,052.04","NA","$1,149.35","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$683.99","$683.99","","","",
"49610","","Repair umbilical lesion       ","A","0810200","$638.78","$638.78","NA","$697.86","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$392.76","$392.76","","","",
"49611","","Repair umbilical lesion       ","A","0810200","$563.12","$563.12","NA","$615.21","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$336.24","$336.24","","","",
"49650","","Lap ing hernia repair init    ","A","0810200","$399.49","$399.49","NA","$436.44","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$228.96","$228.96","","","",
"49651","","Lap ing hernia repair recur   ","A","0810200","$518.05","$518.05","NA","$565.96","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$301.68","$301.68","","","",
"49652","","Lap vent/abd hernia repair    ","A","0810200","$692.73","$692.73","NA","$756.81","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$429.12","$429.12","","","",
"49653","","Lap vent/abd hern proc comp   ","A","0810200","$863.41","$863.41","NA","$943.28","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$537.83","$537.83","","","",
"49654","","Lap inc hernia repair         ","A","0810200","$787.14","$787.14","NA","$859.95","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$495.35","$495.35","","","",
"49655","","Lap inc hern repair comp      ","A","0810200","$960.64","$960.64","NA","$1,049.50","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$606.23","$606.23","","","",
"49656","","Lap inc hernia repair recur   ","A","0810200","$854.36","$854.36","NA","$933.39","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$542.87","$542.87","","","",
"49657","","Lap inc hern recur comp       ","A","0810200","$1,227.88","$1,227.88","NA","$1,341.46","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$795.95","$795.95","","","",
"49900","","Repair of abdominal wall      ","A","0810200","$762.31","$762.31","NA","$832.83","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$446.76","$446.76","","","",
"49904","","Omental flap extra-abdom      ","A","0810200","$1,331.34","$1,331.34","NA","$1,454.49","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$804.59","$804.59","","","",
"49905","","Omental flap intra-abdom      ","A","0810200","$331.16","$331.16","NA","$361.79","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$235.44","$235.44","","","",
"50010","","Exploration of kidney         ","A","0810200","$700.44","$700.44","NA","$765.23","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$442.08","$442.08","","","",
"50020","","Renal abscess open drain      ","A","0810200","$984.57","$984.57","NA","$1,075.65","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$650.87","$650.87","","","",
"50040","","Drainage of kidney            ","A","0810200","$899.24","$899.24","NA","$982.42","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$600.47","$600.47","","","",
"50045","","Exploration of kidney         ","A","0810200","$907.06","$907.06","NA","$990.96","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$605.51","$605.51","","","",
"50060","","Removal of kidney stone       ","A","0810200","$1,109.79","$1,109.79","NA","$1,212.45","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$754.19","$754.19","","","",
"50065","","Incision of kidney            ","A","0810200","$1,177.37","$1,177.37","NA","$1,286.28","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$803.51","$803.51","","","",
"50070","","Incision of kidney            ","A","0810200","$1,154.14","$1,154.14","NA","$1,260.90","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$786.59","$786.59","","","",
"50075","","Removal of kidney stone       ","A","0810200","$1,419.04","$1,419.04","NA","$1,550.30","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$975.23","$975.23","","","",
"50080","","Removal of kidney stone       ","A","0810200","$845.97","$845.97","NA","$924.23","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$566.63","$566.63","","","",
"50081","","Removal of kidney stone       ","A","0810200","$1,242.80","$1,242.80","NA","$1,357.75","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$845.99","$845.99","","","",
"50100","","Revise kidney blood vessels   ","A","0810200","$1,002.57","$1,002.57","NA","$1,095.31","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$628.19","$628.19","","","",
"50120","","Exploration of kidney         ","A","0810200","$923.77","$923.77","NA","$1,009.22","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$619.55","$619.55","","","",
"50125","","Explore and drain kidney      ","A","0810200","$956.14","$956.14","NA","$1,044.58","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$641.51","$641.51","","","",
"50130","","Removal of kidney stone       ","A","0810200","$1,005.36","$1,005.36","NA","$1,098.35","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$677.51","$677.51","","","",
"50135","","Exploration of kidney         ","A","0810200","$1,092.32","$1,092.32","NA","$1,193.36","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$741.23","$741.23","","","",
"50200","","Renal biopsy perq             ","A","0810200","$507.79","$125.68","$554.76","$137.30","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$85.68","$85.68","","","",
"50205","","Renal biopsy open             ","A","0810200","$705.70","$705.70","NA","$770.98","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$442.44","$442.44","","","",
"50220","","Remove kidney open            ","A","0810200","$1,008.93","$1,008.93","NA","$1,102.26","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$672.47","$672.47","","","",
"50225","","Removal kidney open complex   ","A","0810200","$1,161.46","$1,161.46","NA","$1,268.89","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$787.67","$787.67","","","",
"50230","","Removal kidney open radical   ","A","0810200","$1,244.05","$1,244.05","NA","$1,359.13","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$857.15","$857.15","","","",
"50234","","Removal of kidney & ureter    ","A","0810200","$1,264.06","$1,264.06","NA","$1,380.98","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$865.79","$865.79","","","",
"50236","","Removal of kidney & ureter    ","A","0810200","$1,427.19","$1,427.19","NA","$1,559.20","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$969.83","$969.83","","","",
"50240","","Partial removal of kidney     ","A","0810200","$1,287.27","$1,287.27","NA","$1,406.35","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$871.55","$871.55","","","",
"50250","","Cryoablate renal mass open    ","A","0810200","$1,183.89","$1,183.89","NA","$1,293.40","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$799.91","$799.91","","","",
"50280","","Removal of kidney lesion      ","A","0810200","$924.22","$924.22","NA","$1,009.71","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$615.23","$615.23","","","",
"50290","","Removal of kidney lesion      ","A","0810200","$874.32","$874.32","NA","$955.19","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$581.39","$581.39","","","",
"50320","","Remove kidney living donor    ","A","0810200","$1,399.18","$1,399.18","NA","$1,528.60","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$807.47","$807.47","","","",
"50327","","Prep renal graft/venous       ","A","0810200","$202.65","$202.65","NA","$221.40","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$144.00","$144.00","","","",
"50328","","Prep renal graft/arterial     ","A","0810200","$177.66","$177.66","NA","$194.10","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$126.00","$126.00","","","",
"50329","","Prep renal graft/ureteral     ","A","0810200","$168.69","$168.69","NA","$184.30","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$120.24","$120.24","","","",
"50340","","Removal of kidney             ","A","0810200","$881.92","$881.92","NA","$963.50","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$505.43","$505.43","","","",
"50360","","Transplantation of kidney     ","A","0810200","$2,256.52","$2,256.52","NA","$2,465.25","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,435.66","$1,435.66","","","",
"50365","","Transplantation of kidney     ","A","0810200","$2,671.80","$2,671.80","NA","$2,918.94","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,660.66","$1,660.66","","","",
"50370","","Remove transplanted kidney    ","A","0810200","$1,126.39","$1,126.39","NA","$1,230.58","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$679.67","$679.67","","","",
"50380","","Reimplantation of kidney      ","A","0810200","$1,862.79","$1,862.79","NA","$2,035.10","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,083.95","$1,083.95","","","",
"50382","","Change ureter stent percut    ","A","0810200","$1,052.41","$253.11","$1,149.76","$276.53","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$189.00","$189.00","","","",
"50384","","Remove ureter stent percut    ","A","0810200","$827.09","$227.29","$903.60","$248.31","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$171.00","$171.00","","","",
"50385","","Change stent via transureth   ","A","0810200","$1,028.19","$214.66","$1,123.29","$234.52","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$150.84","$150.84","","","",
"50386","","Remove stent via transureth   ","A","0810200","$663.16","$159.63","$724.50","$174.39","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$109.80","$109.80","","","",
"50387","","Change nephroureteral cath    ","A","0810200","$463.37","$82.91","$506.23","$90.58","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$63.00","$63.00","","","",
"50389","","Remove renal tube w/fluoro    ","A","0810200","$281.48","$53.20","$307.52","$58.13","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$39.60","$39.60","","","",
"50390","","Drainage of kidney lesion     ","A","0810200","$94.38","$94.38","NA","$103.11","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$70.56","$70.56","","","",
"50391","","Instll rx agnt into rnal tub  ","A","0810200","$117.81","$95.98","$128.71","$104.86","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$70.56","$70.56","","","",
"50395","","Create passage to kidney      ","A","0810200","$174.32","$174.32","NA","$190.44","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$121.32","$121.32","","","",
"50396","","Measure kidney pressure       ","A","0810200","$114.75","$114.75","NA","$125.36","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$75.24","$75.24","","","",
"50400","","Revision of kidney/ureter     ","A","0810200","$1,126.59","$1,126.59","NA","$1,230.80","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$765.71","$765.71","","","",
"50405","","Revision of kidney/ureter     ","A","0810200","$1,358.96","$1,358.96","NA","$1,484.66","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$930.95","$930.95","","","",
"50430","","Njx px nfrosgrm &/urtrgrm     ","A","0810200","$435.14","$151.29","$475.39","$165.28","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$104.40","$104.40","","","",
"50431","","Njx px nfrosgrm &/urtrgrm     ","A","0810200","$154.77","$64.45","$169.09","$70.42","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$39.60","$39.60","","","",
"50432","","Plmt nephrostomy catheter     ","A","0810200","$731.57","$203.23","$799.24","$222.02","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$144.00","$144.00","","","",
"50433","","Plmt nephroureteral catheter  ","A","0810200","$999.48","$253.44","$1,091.93","$276.89","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$181.80","$181.80","","","",
"50434","","Convert nephrostomy catheter  ","A","0810200","$782.84","$190.97","$855.25","$208.64","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$135.00","$135.00","","","",
"50435","","Exchange nephrostomy cath     ","A","0810200","$446.18","$98.47","$487.45","$107.58","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$65.52","$65.52","","","",
"50500","","Repair of kidney wound        ","A","0810200","$1,194.77","$1,194.77","NA","$1,305.28","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$763.91","$763.91","","","",
